category,name,image_url,description,price,url
Laptop,"HP VICTUS 15 - FA0033dx Intel Core i5 12450H NVIDIA RTX 3050 4GB Graphics 15.6"" FHD Gaming Laptop82990৳105000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/HP-Victus-15-FA0033dx-a-4534.jpg,,82990৳,https://www.vertech.com.bd//product/hp-victus-15-fa0033dx-15-6-fhd-gaming-laptop
Laptop,"HP Victus 15-fb2082wm AMD Ryzen 5 8645HS APU NVIDIA GeForce RTX 4050 With 6GB Graphics 15.6"" Gaming Laptop97500৳125000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/HP-Victus-15-fb2082wm-a-5960.jpg,,97500৳,https://www.vertech.com.bd//product/hp-victus-15-fb2082wm-amd-ryzen-5-8645hs-apu-gaming-laptop
Laptop,"Lenovo IdeaPad 5 14IRH9 13th Gen Intel Core i7-13620H Intel UHD Graphics 14"" Laptop with Stylus115000৳138000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/Lenovo-IdeaPad-14IRH9-a-2820.jpg,,115000৳,https://www.vertech.com.bd//product/lenovo-ideapad-14irh9-core-i7-13620h-uhd-graphics-14-laptop
Laptop,"HP Notebook 255 G10 AMD Ryzen 5-7530U AMD Radeon Graphics 15.6"" FHD Laptop58000৳65000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/HP-Notebook-255-G10-a-8923.jpg,,58000৳,https://www.vertech.com.bd//product/hp-notebook-255-g10-laptop
Laptop,"HP OmniBook 5 Flip 14-fp0023dx Intel Core 7-150U Intel UHD Graphics 14"" X360 Laptop98000৳122000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/HP-OmniBook-5-a-2920.jpg,,98000৳,https://www.vertech.com.bd//product/hp-omnibook-5-x360-laptop
Laptop,"ASUS Expert Book P1503CVA Intel Core i5-13420H Intel UHD Graphics 15.6"" FHD Laptop67990৳75500৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/ASUS-Expert-Book-a-6963.jpg,,67990৳,https://www.vertech.com.bd//product/asus-expert-book-p1503cva-intel-core-i5
Laptop,"ASUS VivoBook 16 A1605VA Intel Core i7 13620H Intel UHD Graphics 15.6"" FHD Laptop82000৳118000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/ASUS-VIVOBOOK-GO14-E1404FA-NK185W-4675.jpg,,82000৳,https://www.vertech.com.bd//product/asus-vivobook-16-a1605va-laptop
Laptop,"HP PROBOOK 450 G10 13th Gen Intel Core i7-1355U Intel Iris Xe Graphics 15.6"" FHD Laptop105000৳120000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/HP-250-G10-7653.jpg,,105000৳,https://www.vertech.com.bd//product/hp-probook-450-g10-13th-gen-intel-core-i7-1355u-fhd-laptop
Laptop,"Lenovo Legion R7000 AHP9 AMD Ryzen 7 8745H NVIDIA GeForce RTX 4050 With 6GB Graphics 15.6"" Gaming Laptop135000৳150000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/Lenovo-Legion-Pro-7-16IRX9H-a-8896.jpg,,135000৳,https://www.vertech.com.bd//product/lenovo-legion-r7000-ahp9-amd-ryzen-7-8745h-gaming-laptop
Laptop,"Acer Nitro V 15 ANV15-51-93HS 13th Gen Intel Core i9-13900H NVIDIA GeForce RTX 4060 With 8GB Graphics 15.6"" Gaming Laptop144990৳169990৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/Acer-Nitro-V-15-ANV15-51-93HS--a-2720.jpg,,144990৳,https://www.vertech.com.bd//product/acer-nitro-v-15-anv15-51-93hs-intel-core-i9-13900h-gaming-laptop
Laptop,MacBook Air M3 13-Inch 8GB/512GB 8 Core CPU 10 Core GPU124500৳Add to CartCompare,https://adminapi.vertech.com.bd/storage/media/medium/MacBook-Air-M3-13-Inch-Midnight-7621.jpg,,124500৳,https://www.vertech.com.bd//product/macbook-air-m3-13-inch-8gb512gb-8-core-cpu-10-core-gpu
Laptop,MacBook Air M3 13-Inch 16GB/512GB 8 Core CPU 10 Core GPU137000৳Add to CartCompare,https://adminapi.vertech.com.bd/storage/media/medium/MacBook-Air-M3-13-Inch-Midnight-7621.jpg,,137000৳,https://www.vertech.com.bd//product/macbook-air-m3-13-inch-16gb512gb-8-core-cpu-10-core-gpu
Laptop,MacBook Air M3 15-Inch 8GB/256GB 8 Core CPU 10 Core GPU130000৳Add to CartCompare,https://adminapi.vertech.com.bd/storage/media/medium/MacBook-Air-M3-13-Inch-Midnight-7621.jpg,,130000৳,https://www.vertech.com.bd//product/macbook-air-m3-15-inch-8gb256gb-8-core-cpu-10-core-gpu
Laptop,"Asus TUF Gaming A15 FA507NUR AMD Ryzen 7 7435HS RTX 4050 With 6GB Graphics 15.6"" FHD Gaming Laptop125990৳155000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/ASUS-TUF-Gaming-A15-FA507U-a-2010.jpg,,125990৳,https://www.vertech.com.bd//product/asus-tuf-gaming-a15-fa507nur15-6-fhd-gaming-laptop
Laptop,"ASUS Expert Book B1503CVA-I516512G8D 13th Gen Core i5-1334U Intel UHD Graphics 15.6"" FHD Laptop62000৳65000৳Add to CartCompare",https://adminapi.vertech.com.bd/storage/media/medium/Asus-Expert-Book-a-4687.jpg,,62000৳,https://www.vertech.com.bd//product/asus-expert-book-b1503cva-i516512g8d-fhd-laptop
